fips_code,county_name,state_name,latitude,longitude
18157,Tippecanoe County,Indiana,40.38863220280469,-86.89408521139643
18159,Tipton County,Indiana,40.311339653196555,-86.05184331356298
18161,Union County,Indiana,39.62558446022845,-84.92517835806788
18163,Vanderburgh County,Indiana,38.024922285443914,-87.58584545192404
18165,Vermillion County,Indiana,39.85378843685928,-87.46401161235863
18167,Vigo County,Indiana,39.4306446633837,-87.38996496991794
18169,Wabash County,Indiana,40.845658081597165,-85.79399768769657
18171,Warren County,Indiana,40.34693357103479,-87.35332408003815
18173,Warrick County,Indiana,38.09219006019711,-87.2721174237622
18175,Washington County,Indiana,38.60003424163784,-86.10523336743967
18177,Wayne County,Indiana,39.86438642073384,-85.00989270180337
18179,Wells County,Indiana,40.72924602496056,-85.22116591514717
18181,White County,Indiana,40.74976492024275,-86.86547431854599
18183,Whitley County,Indiana,41.139391077035384,-85.50508520294431
19001,Adair County,Iowa,41.330745176889565,-94.47097583753894
19003,Adams County,Iowa,41.02897313043659,-94.69917699206967
19005,Allamakee County,Iowa,43.28427233407039,-91.37808297570452
19007,Appanoose County,Iowa,40.743180000077146,-92.86863539372796
19009,Audubon County,Iowa,41.68458601073157,-94.90580405102156
19011,Benton County,Iowa,42.08018990285273,-92.06574586341449
19013,Black Hawk County,Iowa,42.470087365945695,-92.30882100656001
19015,Boone County,Iowa,42.03649525288246,-93.93164054328714
19017,Bremer County,Iowa,42.774588532332785,-92.31807027712429
19019,Buchanan County,Iowa,42.4708048434917,-91.83784342110307
19021,Buena Vista County,Iowa,42.73548712805438,-95.15112197531947
19023,Butler County,Iowa,42.73154058089467,-92.7901662185611
19025,Calhoun County,Iowa,42.385185583503336,-94.6403863538244
19027,Carroll County,Iowa,42.03620760449317,-94.8605327283301
19029,Cass County,Iowa,41.33148930194941,-94.927839690532
19031,Cedar County,Iowa,41.77232794415853,-91.13241099659524
19033,Cerro Gordo County,Iowa,43.081550191289985,-93.26082102538061
19035,Cherokee County,Iowa,42.73562186613406,-95.62381042709205
19037,Chickasaw County,Iowa,43.06004489746864,-92.31764485780586
19039,Clarke County,Iowa,41.029010389469185,-93.78517587751625
19041,Clay County,Iowa,43.082555874773114,-95.15092819086215
19043,Clayton County,Iowa,42.84468653327953,-91.3414128045317
19045,Clinton County,Iowa,41.898019705401886,-90.53195489482235
19047,Crawford County,Iowa,42.03720498535653,-95.38196103857629
19049,Dallas County,Iowa,41.68484821314198,-94.03977585818946
19051,Davis County,Iowa,40.74769075038394,-92.40973856466108
19053,Decatur County,Iowa,40.73768433132119,-93.78628224461112
19055,Delaware County,Iowa,42.4712128111335,-91.36733277347464
19057,Des Moines County,Iowa,40.92317331346613,-91.18149994962612
19059,Dickinson County,Iowa,43.37797147129154,-95.15080799119409
19061,Dubuque County,Iowa,42.46879889752418,-90.882494267591
19063,Emmet County,Iowa,43.37803583426174,-94.67850918283555
19065,Fayette County,Iowa,42.862613463702864,-91.84437011909107
19067,Floyd County,Iowa,43.05989053098856,-92.78901181382861
19069,Franklin County,Iowa,42.73254722838088,-93.26247663185517
19071,Fremont County,Iowa,40.74555813724967,-95.60470635411625
19073,Greene County,Iowa,42.03624445311111,-94.39683751555678
19075,Grundy County,Iowa,42.40185728360021,-92.79143133110304
19077,Guthrie County,Iowa,41.68374427863234,-94.50104604090095
19079,Hamilton County,Iowa,42.383768784990984,-93.70677545785851
19081,Hancock County,Iowa,43.08190444284175,-93.73426972765866
19083,Hardin County,Iowa,42.38387712268164,-93.2404019098487
19085,Harrison County,Iowa,41.682839517250144,-95.81684100841696
19087,Henry County,Iowa,40.987985684987805,-91.54454247271649
19089,Howard County,Iowa,43.35677789821184,-92.3171958903857
19091,Humboldt County,Iowa,42.776443251132896,-94.2072112972599
19093,Ida County,Iowa,42.386897265354825,-95.51349091924446
19095,Iowa County,Iowa,41.68631593719636,-92.0655042079411
19097,Jackson County,Iowa,42.17171972229529,-90.57421537803599
19099,Jasper County,Iowa,41.686035787421034,-93.05375797705283
19101,Jefferson County,Iowa,41.03177575676519,-91.94890472339847
19103,Johnson County,Iowa,41.671499583452885,-91.58810275672674
19105,Jones County,Iowa,42.12122494391214,-91.13147354603511
19107,Keokuk County,Iowa,41.33645158023499,-92.17864229346166
19109,Kossuth County,Iowa,43.20412330067266,-94.20670864586369
19111,Lee County,Iowa,40.64197458830353,-91.47928766339598
19113,Linn County,Iowa,42.07896049568616,-91.59902901889782
19115,Louisa County,Iowa,41.218535506165296,-91.25963898769018
19117,Lucas County,Iowa,41.02935340819337,-93.32774148091679
19119,Lyon County,Iowa,43.380523997692826,-96.21028062535292
19121,Madison County,Iowa,41.33070416657426,-94.01555629170639
19123,Mahaska County,Iowa,41.33520687240092,-92.64089417872736
19125,Marion County,Iowa,41.33444668908701,-93.09942939732535
19127,Marshall County,Iowa,42.035832422646244,-92.99877960129353
19129,Mills County,Iowa,41.03343694736274,-95.62131451815013
19131,Mitchell County,Iowa,43.35640026399249,-92.78906513060184
19133,Monona County,Iowa,42.05163066471535,-95.95986273101512
19135,Monroe County,Iowa,41.02980208585853,-92.86902034552845
19137,Montgomery County,Iowa,41.030140454868125,-95.15635478698188
19139,Muscatine County,Iowa,41.483915690262045,-91.11273048817512
19141,O'Brien County,Iowa,43.08376511930734,-95.62492099733295
19143,Osceola County,Iowa,43.378582381052894,-95.6236981434866
19145,Page County,Iowa,40.73913378503908,-95.15021938694869
19147,Palo Alto County,Iowa,43.08207159637289,-94.67812698265259
19149,Plymouth County,Iowa,42.73782308244351,-96.21399403484713
19151,Pocahontas County,Iowa,42.73414932568294,-94.67873737453158
19153,Polk County,Iowa,41.68538884687828,-93.57344743087076
19155,Pottawattamie County,Iowa,41.33661700784007,-95.54227195290365
19157,Poweshiek County,Iowa,41.686437478564734,-92.53145568713504
19159,Ringgold County,Iowa,40.73515820320575,-94.24398229860972
19161,Sac County,Iowa,42.38623549901117,-95.10536872541115
19163,Scott County,Iowa,41.63709213420416,-90.6232834741646
19165,Shelby County,Iowa,41.68508032941319,-95.31017194610916
19167,Sioux County,Iowa,43.08263600115894,-96.17787870104148
19169,Story County,Iowa,42.03621803054695,-93.46503515965112
19171,Tama County,Iowa,42.079796079644254,-92.53255682134544
19173,Taylor County,Iowa,40.73739306968857,-94.69642928000725
19175,Union County,Iowa,41.027732904176524,-94.2423622374021
19177,Van Buren County,Iowa,40.7532277394112,-91.94994635606729
19179,Wapello County,Iowa,41.030578215720084,-92.40948094149759
19181,Warren County,Iowa,41.33426714259097,-93.56146130796797
19183,Washington County,Iowa,41.33557877016094,-91.71789257517817
19185,Wayne County,Iowa,40.7394679393784,-93.32738092234506
19187,Webster County,Iowa,42.427910717466894,-94.18173698422133
19189,Winnebago County,Iowa,43.37758406539542,-93.73416105494492
19191,Winneshiek County,Iowa,43.290661904731735,-91.84370071491658
19193,Woodbury County,Iowa,42.3896922979038,-96.04474253878874
19195,Worth County,Iowa,43.377397036540316,-93.26084502685606
19197,Wright County,Iowa,42.73309316370658,-93.7351705103206
20001,Allen County,Kansas,37.88571459766819,-95.30137249981556
20003,Anderson County,Kansas,38.2141883794586,-95.29332184315595
20005,Atchison County,Kansas,39.5317530978967,-95.31344745804618
20007,Barber County,Kansas,37.22886468493797,-98.68481910765257
20009,Barton County,Kansas,38.478941284334745,-98.75645113687776
20011,Bourbon County,Kansas,37.85523702048746,-94.84937131728327
20013,Brown County,Kansas,39.82648608503186,-95.56419712740886
20015,Butler County,Kansas,37.78124673558648,-96.83905567633417
20017,Chase County,Kansas,38.302037681135225,-96.59395373069194
20019,Chautauqua County,Kansas,37.15002463720085,-96.24539113821741
20021,Cherokee County,Kansas,37.16930722318381,-94.8462872319673
20023,Cheyenne County,Kansas,39.78584471734834,-101.73190723170242
20025,Clark County,Kansas,37.235513787886646,-99.82030728273539
20027,Clay County,Kansas,39.349722484671,-97.16518858746684
20029,Cloud County,Kansas,39.48028178538685,-97.64924797009158
20031,Coffey County,Kansas,38.236864097411974,-95.73407213396813
20033,Comanche County,Kansas,37.191262616078376,-99.2718649902731
20035,Cowley County,Kansas,37.237698554757245,-96.83752766483126
20037,Crawford County,Kansas,37.507328316600955,-94.8517920330923
20039,Decatur County,Kansas,39.784733535458614,-100.45993576504574
20041,Dickinson County,Kansas,38.866498073618395,-97.15269239397904
20043,Doniphan County,Kansas,39.78806644335541,-95.14683572438646
20045,Douglas County,Kansas,38.88468359130725,-95.29260176874901
20047,Edwards County,Kansas,37.887610295083526,-99.31215905849254
20049,Elk County,Kansas,37.45367700410297,-96.2441507700276
20051,Ellis County,Kansas,38.91473231890306,-99.31724729805303
20053,Ellsworth County,Kansas,38.69663470788749,-98.20475681075713
20055,Finney County,Kansas,38.044283722021994,-100.73700212493148
20057,Ford County,Kansas,37.69172758126941,-99.88795470706454
20059,Franklin County,Kansas,38.56454786214022,-95.28598306378392
20061,Geary County,Kansas,39.002384117242435,-96.75248964491352
20063,Gove County,Kansas,38.91609139558973,-100.48296467027473
20065,Graham County,Kansas,39.34973407355861,-99.8832286718325
20067,Grant County,Kansas,37.56228116522038,-101.30797145367657
20069,Gray County,Kansas,37.73818814947186,-100.43788179960508
20071,Greeley County,Kansas,38.480566803421546,-101.80605082183688
20073,Greenwood County,Kansas,37.87781434908176,-96.23261100099293
20075,Hamilton County,Kansas,37.99912981024026,-101.7912333891463
20077,Harper County,Kansas,37.19162094566061,-98.0754703388266
20079,Harvey County,Kansas,38.043225175032646,-97.42719923277453
20081,Haskell County,Kansas,37.56222526323849,-100.87114717137639
20083,Hodgeman County,Kansas,38.087495674717196,-99.89792423110012
20085,Jackson County,Kansas,39.41681679772895,-95.7936748809154
20087,Jefferson County,Kansas,39.235801435488625,-95.38342561495281
20089,Jewell County,Kansas,39.78472372349112,-98.21833590064246
20091,Johnson County,Kansas,38.88375458247166,-94.82230626343238
20093,Kearny County,Kansas,38.000253354468626,-101.31988340600842
20095,Kingman County,Kansas,37.558896050385606,-98.13634819590091
20097,Kiowa County,Kansas,37.55823354426718,-99.28606647493706
20099,Labette County,Kansas,37.19129624467168,-95.29757838408158
20101,Lane County,Kansas,38.4813276920415,-100.46642410120762
20103,Leavenworth County,Kansas,39.19929706984793,-95.03799863170431
20105,Lincoln County,Kansas,39.045303988777114,-98.20770121958792
20107,Linn County,Kansas,38.21226651785838,-94.84297499228366
20109,Logan County,Kansas,38.91731626192957,-101.14842856555221
20111,Lyon County,Kansas,38.45617837812281,-96.15263342396881
20113,McPherson County,Kansas,38.39164927258317,-97.64802903741267
20115,Marion County,Kansas,38.35890220183591,-97.0968908758481
20117,Marshall County,Kansas,39.78357173193528,-96.52292266398906
20119,Meade County,Kansas,37.23816477562301,-100.36620565663532
20121,Miami County,Kansas,38.56353167222512,-94.83810214557188
20123,Mitchell County,Kansas,39.393263584373386,-98.20936987006505
20125,Montgomery County,Kansas,37.192504195031255,-95.742898299574
20127,Morris County,Kansas,38.687419048582036,-96.64988415082105
20129,Morton County,Kansas,37.19138831376904,-101.7992464129641
20131,Nemaha County,Kansas,39.78340502691597,-96.01406649093762
20133,Neosho County,Kansas,37.558479417865826,-95.30677662678174
20135,Ness County,Kansas,38.47941317754198,-99.916155501992
20137,Norton County,Kansas,39.7843893222368,-99.90347661074922
20139,Osage County,Kansas,38.652324445881895,-95.72691538650308
20141,Osborne County,Kansas,39.35032961994588,-98.7679532706696
20143,Ottawa County,Kansas,39.132529219741585,-97.65019736288218
20145,Pawnee County,Kansas,38.181315942226476,-99.23671097479995
20147,Phillips County,Kansas,39.78457383879393,-99.34702028553345
20149,Pottawatomie County,Kansas,39.37896311338808,-96.34233877383186
20151,Pratt County,Kansas,37.64771877529038,-98.73963138354347
20153,Rawlins County,Kansas,39.785206627439266,-101.07646813636534
20155,Reno County,Kansas,37.952946312813,-98.08597448563421
20157,Republic County,Kansas,39.827761523091105,-97.65061819894565
20159,Rice County,Kansas,38.34716338193114,-98.20097891359056
20161,Riley County,Kansas,39.29656464687838,-96.73520540094495
20163,Rooks County,Kansas,39.35023143791444,-99.32502778879032
20165,Rush County,Kansas,38.52311306335208,-99.30915085830706
20167,Russell County,Kansas,38.914802554712345,-98.76238512338352
20169,Saline County,Kansas,38.78381535338157,-97.64996382697433
20171,Scott County,Kansas,38.48217533270289,-100.9068610821828
20173,Sedgwick County,Kansas,37.68475993335046,-97.4609823497493
20175,Seward County,Kansas,37.19329033669872,-100.85128062451889
20177,Shawnee County,Kansas,39.04151094084511,-95.75647526493043
20179,Sheridan County,Kansas,39.3503482153428,-100.44185537097748
20181,Sherman County,Kansas,39.35142189290401,-101.71998162650455
20183,Smith County,Kansas,39.78516189755125,-98.78546469811198
20185,Stafford County,Kansas,38.030966445720644,-98.71741205350074
20187,Stanton County,Kansas,37.56300513417321,-101.78420723432542
20189,Stevens County,Kansas,37.19234259534993,-101.31206270309487
20191,Sumner County,Kansas,37.23730337125469,-97.47654216834594
20193,Thomas County,Kansas,39.350930823849126,-101.05554413066824
20195,Trego County,Kansas,38.914299891539024,-99.87281865228306
20197,Wabaunsee County,Kansas,38.95326325476283,-96.20497803747064
20199,Wallace County,Kansas,38.91665183498899,-101.76362378592937
20201,Washington County,Kansas,39.78418063842121,-97.08752124095082
20203,Wichita County,Kansas,38.48207290566053,-101.34737812394381
20205,Wilson County,Kansas,37.55925754837893,-95.7434089118705
20207,Woodson County,Kansas,37.88669564774866,-95.74012300970197
20209,Wyandotte County,Kansas,39.114605965085524,-94.76455666744043
21001,Adair County,Kentucky,37.1041643162255,-85.28061900445292
21003,Allen County,Kentucky,36.751254029527146,-86.19042754808956
21005,Anderson County,Kentucky,38.00398172434625,-84.99091913265157
21007,Ballard County,Kentucky,37.05859926135399,-88.9994778821821
21009,Barren County,Kentucky,36.9655782896806,-85.93363986729263
21011,Bath County,Kentucky,38.14491892561613,-83.74262159001469
21013,Bell County,Kentucky,36.73064727749305,-83.67410010128383
21015,Boone County,Kentucky,38.96988922541981,-84.72788413193757
21017,Bourbon County,Kentucky,38.20675977748372,-84.21724826366408
21019,Boyd County,Kentucky,38.35955117526263,-82.68777486222518
21021,Boyle County,Kentucky,37.62439284218141,-84.86672847767838
21023,Bracken County,Kentucky,38.68876014291336,-84.09019667599185
21025,Breathitt County,Kentucky,37.52159330147969,-83.32418974931501
21027,Breckinridge County,Kentucky,37.773452084258246,-86.42930068035825
21029,Bullitt County,Kentucky,37.970136360243195,-85.69590025238696
21031,Butler County,Kentucky,37.20728568837013,-86.68160251911883
21033,Caldwell County,Kentucky,37.14540144215586,-87.8678604321042
21035,Calloway County,Kentucky,36.62103742823175,-88.27227313163249
21037,Campbell County,Kentucky,38.946534419377315,-84.37951013858067
21039,Carlisle County,Kentucky,36.85328589831182,-88.97096542994267
21041,Carroll County,Kentucky,38.667808973821266,-85.12357177008249
21043,Carter County,Kentucky,38.31819651444209,-83.04953594722816
21045,Casey County,Kentucky,37.32235037402805,-84.9283459014738
21047,Christian County,Kentucky,36.894193737785514,-87.49041036039145
21049,Clark County,Kentucky,37.970795708347595,-84.14726614622292
21051,Clay County,Kentucky,37.15967781043844,-83.71462671652752
21053,Clinton County,Kentucky,36.72742539161541,-85.1362162398394
21055,Crittenden County,Kentucky,37.35265632692383,-88.09743386281453
21057,Cumberland County,Kentucky,36.78658752165917,-85.38855502579506
21059,Daviess County,Kentucky,37.73176049751725,-87.08728568454893
21061,Edmonson County,Kentucky,37.20877095078088,-86.23842186193718
21063,Elliott County,Kentucky,38.11789910915031,-83.0975300197593
21065,Estill County,Kentucky,37.69239183475387,-83.96423839127041
21067,Fayette County,Kentucky,38.042240930985514,-84.45868422123364
21069,Fleming County,Kentucky,38.370153845711094,-83.69664811656872
21071,Floyd County,Kentucky,37.55715927302829,-82.74568613356745
21073,Franklin County,Kentucky,38.23924611449285,-84.87698751210758
21075,Fulton County,Kentucky,36.55401795656207,-89.18728482404141
21077,Gallatin County,Kentucky,38.756825373951344,-84.85932983396896
21079,Garrard County,Kentucky,37.6395925859676,-84.53769291431136
21081,Grant County,Kentucky,38.64886434160694,-84.62459782052261
21083,Graves County,Kentucky,36.72310086193606,-88.6511922280613
21085,Grayson County,Kentucky,37.46077699042727,-86.34396656207439
21087,Green County,Kentucky,37.26402969997414,-85.55312622356006
21089,Greenup County,Kentucky,38.54568294145497,-82.92220088712446
21091,Hancock County,Kentucky,37.84145963573705,-86.77789404505869
21093,Hardin County,Kentucky,37.69790224652531,-85.96344296314587
21095,Harlan County,Kentucky,36.85696374801765,-83.21793743656943
21097,Harrison County,Kentucky,38.441823746037784,-84.33147824297127
21099,Hart County,Kentucky,37.29990880967812,-85.88464649999499
21101,Henderson County,Kentucky,37.795784194998696,-87.57291970380729
21103,Henry County,Kentucky,38.448481417012985,-85.11898309618473
21105,Hickman County,Kentucky,36.67813582356087,-88.97613068703343
21107,Hopkins County,Kentucky,37.308825737219784,-87.54082132361714
21109,Jackson County,Kentucky,37.41977087100388,-84.00575695326094
21111,Jefferson County,Kentucky,38.187174674382966,-85.65912015701392
21113,Jessamine County,Kentucky,37.87202245857762,-84.58094065099216
21115,Johnson County,Kentucky,37.84663122754563,-82.8315502290921
21117,Kenton County,Kentucky,38.93339823772598,-84.53333108262652
21119,Knott County,Kentucky,37.35403027836403,-82.95412125013914
21121,Knox County,Kentucky,36.89067639358747,-83.85405015738598
21123,Larue County,Kentucky,37.5457161180866,-85.69804934335488
21125,Laurel County,Kentucky,37.110727048348615,-84.11776565809406
21127,Lawrence County,Kentucky,38.067873874104926,-82.73485267456279
21129,Lee County,Kentucky,37.59478915112338,-83.71614213787453
21131,Leslie County,Kentucky,37.09397720454382,-83.38118475568301
21133,Letcher County,Kentucky,37.12116211040999,-82.85524975043911
21135,Lewis County,Kentucky,38.53150605362243,-83.37796324603399
21137,Lincoln County,Kentucky,37.45531000067061,-84.6608102884584
21139,Livingston County,Kentucky,37.2095750024903,-88.35369733896142
21141,Logan County,Kentucky,36.859685425477124,-86.87892101552517
21143,Lyon County,Kentucky,37.019037183613634,-88.08319823524039
21145,McCracken County,Kentucky,37.053953136612854,-88.71273764579013
21147,McCreary County,Kentucky,36.7370832869168,-84.48413089735115
21149,McLean County,Kentucky,37.52910342838509,-87.26356718686874
21151,Madison County,Kentucky,37.72016638294785,-84.27803150888876
21153,Magoffin County,Kentucky,37.70648237059447,-83.06495618522824
21155,Marion County,Kentucky,37.55256010540691,-85.26963774472
21157,Marshall County,Kentucky,36.88343220458651,-88.32937382958431
21159,Martin County,Kentucky,37.801706314718444,-82.51328118248492
21161,Mason County,Kentucky,38.59515506399023,-83.82413015299497
21163,Meade County,Kentucky,37.96973782570622,-86.21699180376221
21165,Menifee County,Kentucky,37.94136220882933,-83.59877419974018
21167,Mercer County,Kentucky,37.81101592219581,-84.87450643257478
21169,Metcalfe County,Kentucky,36.9905334869895,-85.6292247776566
21171,Monroe County,Kentucky,36.712143012010024,-85.71652901097197
21173,Montgomery County,Kentucky,38.033512773135506,-83.91315273217407
21175,Morgan County,Kentucky,37.922348598472034,-83.25885662836372
21177,Muhlenberg County,Kentucky,37.21579113002404,-87.14197742706989
21179,Nelson County,Kentucky,37.80498374957892,-85.46614512514627
21181,Nicholas County,Kentucky,38.33553696826969,-84.01524475670817
21183,Ohio County,Kentucky,37.4781846783674,-86.84885822144747
21185,Oldham County,Kentucky,38.399424830433986,-85.44834676838562
21187,Owen County,Kentucky,38.51963017750696,-84.82809516539376
21189,Owsley County,Kentucky,37.41915794798021,-83.68332405050363
21191,Pendleton County,Kentucky,38.69566419110338,-84.36026161953076
21193,Perry County,Kentucky,37.24431290802468,-83.22153165053102
21195,Pike County,Kentucky,37.469084826290256,-82.39583737517056
21197,Powell County,Kentucky,37.8311224137899,-83.82362303480345
21199,Pulaski County,Kentucky,37.10389097242643,-84.57719143506823
21201,Robertson County,Kentucky,38.51888595632809,-84.0518955283337
21203,Rockcastle County,Kentucky,37.36517136850678,-84.31598907883505
21205,Rowan County,Kentucky,38.196211744952876,-83.42096350124962
21207,Russell County,Kentucky,36.991097428745476,-85.05864534413016
21209,Scott County,Kentucky,38.29144248107373,-84.58404445918798
21211,Shelby County,Kentucky,38.21546235125336,-85.19474887391627
21213,Simpson County,Kentucky,36.741945408733244,-86.58225440098984
21215,Spencer County,Kentucky,38.03253620369151,-85.32775464684971
21217,Taylor County,Kentucky,37.3664874309388,-85.32792396319587
21219,Todd County,Kentucky,36.83566374998978,-87.17921597501108
21221,Trigg County,Kentucky,36.806350534441066,-87.87336154396881
21223,Trimble County,Kentucky,38.61299238752662,-85.33753560913468
21225,Union County,Kentucky,37.658447669702696,-87.94536005932872
21227,Warren County,Kentucky,36.9935723724046,-86.42381687382232
21229,Washington County,Kentucky,37.75342684735321,-85.17477724968532
21231,Wayne County,Kentucky,36.80125443147445,-84.82862936417034
21233,Webster County,Kentucky,37.51832129272567,-87.68333364542062
21235,Whitley County,Kentucky,36.7581685325934,-84.14518151824657
21237,Wolfe County,Kentucky,37.7393637492715,-83.49312247621681
21239,Woodford County,Kentucky,38.042230817442416,-84.74360111967269
22001,Acadia Parish,Louisiana,30.290591214732995,-92.41196060601082
22003,Allen Parish,Louisiana,30.652975738445168,-92.82804807444349
22005,Ascension Parish,Louisiana,30.203541878156418,-90.91141369338705
22007,Assumption Parish,Louisiana,29.90238733045985,-91.06074976536553
22009,Avoyelles Parish,Louisiana,31.076257450335,-92.00143314614483
22011,Beauregard Parish,Louisiana,30.648530431835006,-93.34335555248788
22013,Bienville Parish,Louisiana,32.347322014163005,-93.05607888517063
22015,Bossier Parish,Louisiana,32.6783318292506,-93.60490314253605
22017,Caddo Parish,Louisiana,32.58057201550829,-93.88240261204655
22019,Calcasieu Parish,Louisiana,30.229336977845957,-93.35806576129129
22021,Caldwell Parish,Louisiana,32.09246977840239,-92.11658636958884
22023,Cameron Parish,Louisiana,29.875429658607814,-93.19373279705717
22025,Catahoula Parish,Louisiana,31.66610198441534,-91.84703832952027
22027,Claiborne Parish,Louisiana,32.822714878628155,-92.9957729547077
22029,Concordia Parish,Louisiana,31.445973667625157,-91.64001477409009
22031,De Soto Parish,Louisiana,32.055409518286076,-93.73730836009133
22033,East Baton Rouge Parish,Louisiana,30.5382167634836,-91.09565204074835
22035,East Carroll Parish,Louisiana,32.73250675247636,-91.23499405152404
22037,East Feliciana Parish,Louisiana,30.845140050170958,-91.04550032644154
22039,Evangeline Parish,Louisiana,30.72883735480913,-92.40594396249281
22041,Franklin Parish,Louisiana,32.13321215553114,-91.67387113921616
22043,Grant Parish,Louisiana,31.59968687985311,-92.55947559983096
22045,Iberia Parish,Louisiana,29.896743635507917,-91.73073761333801
22047,Iberville Parish,Louisiana,30.258621522413907,-91.34946964673861
22049,Jackson Parish,Louisiana,32.30202358214688,-92.55785652034757
22051,Jefferson Parish,Louisiana,29.78855115496481,-90.1276556077508
22053,Jefferson Davis Parish,Louisiana,30.267705251913938,-92.81410014129779
22055,Lafayette Parish,Louisiana,30.20686874943418,-92.06389270008391
22057,Lafourche Parish,Louisiana,29.566323251837062,-90.42567452092835
22059,LaSalle Parish,Louisiana,31.676905361091798,-92.16048725129802
22061,Lincoln Parish,Louisiana,32.6016047275635,-92.66490900140354
22063,Livingston Parish,Louisiana,30.44011765667629,-90.72792420143792
22065,Madison Parish,Louisiana,32.36447020181397,-91.24272312153242
22067,Morehouse Parish,Louisiana,32.82024468382294,-91.80182458103106
22069,Natchitoches Parish,Louisiana,31.723378061168827,-93.09620180123464
22071,Orleans Parish,Louisiana,30.068737870996422,-89.92883872768027
22073,Ouachita Parish,Louisiana,32.478377927839055,-92.1548743617451
22075,Plaquemines Parish,Louisiana,29.44061025525997,-89.61006595012141
22077,Pointe Coupee Parish,Louisiana,30.709471576752797,-91.60081705607246
22079,Rapides Parish,Louisiana,31.198573925293523,-92.53321992973984
22081,Red River Parish,Louisiana,32.093095536966985,-93.3398535063843
22083,Richland Parish,Louisiana,32.41779950530594,-91.76351742489715
22085,Sabine Parish,Louisiana,31.563958289145546,-93.55456518117785
22087,St. Bernard Parish,Louisiana,29.86913683601707,-89.55522481402251
22089,St. Charles Parish,Louisiana,29.90547749478498,-90.35821148154163
22091,St. Helena Parish,Louisiana,30.821969910356724,-90.71033360694534
22093,St. James Parish,Louisiana,30.026975672914954,-90.79308773256082
22095,St. John the Baptist Parish,Louisiana,30.126414008772556,-90.47095258615094
22097,St. Landry Parish,Louisiana,30.598931004698162,-92.00575531982106
22099,St. Martin Parish,Louisiana,30.129031747163808,-91.60816492783395
22101,St. Mary Parish,Louisiana,29.720727695001862,-91.44859215636072
22103,St. Tammany Parish,Louisiana,30.410255768216075,-89.95833387013244
22105,Tangipahoa Parish,Louisiana,30.62660315538333,-90.40566541788803
22107,Tensas Parish,Louisiana,32.00188591652331,-91.34002186457207
22109,Terrebonne Parish,Louisiana,29.414930929681717,-90.86632763779785
22111,Union Parish,Louisiana,32.83179629999422,-92.37478821161092
22113,Vermilion Parish,Louisiana,29.846522255950855,-92.32417471153427
22115,Vernon Parish,Louisiana,31.108312246968705,-93.1842346271364
22117,Washington Parish,Louisiana,30.853322957283012,-90.04052358375816
22119,Webster Parish,Louisiana,32.71348081178502,-93.33501524123305
22121,West Baton Rouge Parish,Louisiana,30.463576163003694,-91.31275714502964
22123,West Carroll Parish,Louisiana,32.788457582308595,-91.45681783452892
22125,West Feliciana Parish,Louisiana,30.87983538620663,-91.42001049271823
22127,Winn Parish,Louisiana,31.9442630106424,-92.63685710426351
23001,Androscoggin County,Maine,44.16581484254531,-70.20642967097828
23003,Aroostook County,Maine,46.65891504320638,-68.59890505089902
23005,Cumberland County,Maine,43.84679703229024,-70.40014321495133
23007,Franklin County,Maine,44.974005710744876,-70.44397816716074
23009,Hancock County,Maine,44.66562430913634,-68.35811057826491
23011,Kennebec County,Maine,44.40908923592768,-69.76730046492965
23013,Knox County,Maine,44.14166859960191,-69.16963779935307
23015,Lincoln County,Maine,44.06668225015421,-69.54344329619292
23017,Oxford County,Maine,44.499919681806496,-70.75661756624379
23019,Penobscot County,Maine,45.40064414516339,-68.64948276987917
23021,Piscataquis County,Maine,45.83736124847841,-69.28459648491346
23023,Sagadahoc County,Maine,43.95992190050968,-69.85457226462161
23025,Somerset County,Maine,45.513906234642626,-69.95888514214676
23027,Waldo County,Maine,44.50281990469487,-69.14544515615921
23029,Washington County,Maine,45.03124426223837,-67.62873443377046
23031,York County,Maine,43.478219506141414,-70.71444411888709
24001,Allegany County,Maryland,39.62145418925498,-78.69743754464854
24003,Anne Arundel County,Maryland,39.00641980451254,-76.60509947030974
24005,Baltimore County,Maryland,39.46309163860757,-76.63968672707942
24009,Calvert County,Maryland,38.54334979102436,-76.56867552126485
24011,Caroline County,Maryland,38.87173360323409,-75.8315621378054
24013,Carroll County,Maryland,39.562954102284074,-77.02254383583137
24015,Cecil County,Maryland,39.571231355751195,-75.94073048936522
24017,Charles County,Maryland,38.50727903429342,-76.992199196858
24019,Dorchester County,Maryland,38.483149998270875,-76.01228537134998
24021,Frederick County,Maryland,39.47222526817092,-77.39798433449775
24023,Garrett County,Maryland,39.528879086795165,-79.27292860324465
24025,Harford County,Maryland,39.5611239734182,-76.31702155796513
24027,Howard County,Maryland,39.250721435390275,-76.93107403865432
24029,Kent County,Maryland,39.25554019310589,-76.03897247514881
24031,Montgomery County,Maryland,39.13632917562862,-77.20413471354018
24033,Prince George's County,Maryland,38.829481839026535,-76.84725663122376
24035,Queen Anne's County,Maryland,39.06787393361233,-76.02017100917337
24037,St. Mary's County,Maryland,38.302412851396504,-76.60576268625105
24039,Somerset County,Maryland,38.115812726827095,-75.75188170338855
24041,Talbot County,Maryland,38.77131431391017,-76.09711852178198
24043,Washington County,Maryland,39.603627466951096,-77.81380759492211
